idno,author-short,title-short,year,country,narrative-perspective,subgenre-theme,subgenre-current,subgenre-novela,tokens
nh0094,MansoJP,MisteriosPlata,1868,Argentina,heterodiegetic,novela histórica,novela romántica,novela,42919
nh0095,MansoJP,FamiliaComendador,1854,Argentina,heterodiegetic,other,novela romántica,novela,35977
nh0096,MitreB,Soledad,1847,Argentina,heterodiegetic,other,novela romántica,novela,20992
nh0097,PazI,Corregidora,1887,Mexico,heterodiegetic,novela histórica,novela romántica,none,91038
nh0100,PortilloA,MariaLuisa,1896,Mexico,heterodiegetic,novela histórica,unknown,none,37570
nh0103,ZamacoisN,MendigoSanAngel,1865,Mexico,heterodiegetic,novela histórica,unknown,novela,330876
nh0106,SierraOReillyJ,HijaJudio,1848,Mexico,heterodiegetic,novela histórica,novela romántica,novela,195753
nh0107,ZamacoisN,Pompeya,1871,Mexico,heterodiegetic,novela histórica,unknown,none,303394
nh0108,InclanLG,Astucia,1866,Mexico,heterodiegetic,novela histórica,novela romántica,novela,315998
nh0109,MoruaDelgadoM,Sofia,1891,Cuba,heterodiegetic,other,novela naturalista,novela,58700
nh0111,MateosJA,Insurgentes,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,148644
nh0112,CalcagnoF,CrimenesConcha,1887,Cuba,heterodiegetic,other,unknown,none,51313
nh0115,GomezAvellanedaG,Guatimozin,1846,Cuba,heterodiegetic,novela histórica,novela romántica,novela,130454
nh0116,GomezAvellanedaG,VeladaHelecho,1857,Cuba,heterodiegetic,novela histórica,novela romántica,novela,19566
nh0117,GomezAvellanedaG,Espatolino,1844,Cuba,heterodiegetic,novela histórica,novela romántica,novela,58341
nh0122,RivaPalacioV,Muertos,1870,Mexico,heterodiegetic,novela histórica,novela romántica,novela,108815
nh0123,SylvaV,AsiSea,1893,Argentina,autodiegetic,other,unknown,novela,57822
nh0125,RivaPalacioV,Calvario,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,136311
nh0128,PalmaPalmaE,HijaTutulXiu,1884,Mexico,heterodiegetic,other,unknown,novela,90415
nh0130,AguilarV,Otilia,1887,Argentina,heterodiegetic,other,unknown,novela,68468
nh0135,ZambranaVazquezF,Francisco,1873,Cuba,heterodiegetic,other,novela realista,novela,36604
nh0137,MalpicaLaBarcaD,Cafetal,1890,Cuba,homodiegetic,other,unknown,novela,96690
nh0139,RoblesP,Plateados,1891,Mexico,heterodiegetic,novela histórica,unknown,none,52286
nh0141,CuellarJT,GentesAsi,1872,Mexico,heterodiegetic,other,novela romántica,novela,128841
nh0142,OlavarriaFerrariE,TalamoHorca,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,157266
nh0143,OlavarriaFerrariE,VenganzaRemordimiento,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,151801
nh0144,CuellarJT,IsolinaExFigurante,1871,Mexico,heterodiegetic,other,novela romántica,novela,69206
nh0145,CasteraP,DramasCorazon,1890,Mexico,heterodiegetic,other,novela romántica,none,42858
nh0149,PazI,Marina,1883,Mexico,heterodiegetic,novela histórica,novela romántica,novela,188941
nh0150,LarrosaAnsaldoL,Esposos,1893,Argentina,heterodiegetic,novela histórica,novela romántica,novela,36721
nh0152,PazI,Juarez,1904,Mexico,heterodiegetic,novela histórica,novela romántica,none,186349
nh0158,EchaizJ,Paladin,1871,Mexico,heterodiegetic,novela histórica,novela romántica,novela,103198
nh0159,MateosJA,SolMayo,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,178353
nh0160,BarredaR,PepaLarrica,1884,Argentina,heterodiegetic,novela histórica,unknown,none,120215
nh0161,LopezVF,GranSemana,1896,Argentina,autodiegetic,novela histórica,novela romántica,none,20770
nh0163,MoruaDelgadoM,Unzuazu,1901,Cuba,heterodiegetic,other,novela naturalista,novela,66897
nh0165,SaladoAlvarezV,RanasRey,1903,Mexico,autodiegetic,novela histórica,novela realista,none,58901
nh0166,BacardiMoreauE,ViaCrucis,1910,Cuba,heterodiegetic,novela histórica,unknown,none,99221
nh0168,GomezAvellanedaG,Dolores,1851,Cuba,heterodiegetic,novela histórica,unknown,novela,26730
nh0169,VillaverdeC,Penitente,1889,Cuba,homodiegetic,novela histórica,novela romántica,novela,36425
nh0173,CamposRM,ClaudioOronoz,1906,Mexico,homodiegetic,other,novela modernista,novela,63347
nh0175,RabasaE,MonedaFalsa,1888,Mexico,autodiegetic,other,novela realista,none,47910
nh0176,OlascoagaMJ,SargentoClaro,1898,Argentina,heterodiegetic,novela histórica,unknown,novela,49116
nh0178,GorritiJM,GubiAmaya,1865,Argentina,homodiegetic,other,novela romántica,none,15832
nh0180,AnconaE,Filibustero,1864,Mexico,heterodiegetic,novela histórica,novela romántica,novela,101221
nh0181,AnconaE,MartiresAnahuac,1870,Mexico,heterodiegetic,novela histórica,novela romántica,novela,126730
nh0182,AnconaE,MemoriasAlferez,1904,Mexico,autodiegetic,novela histórica,novela romántica,novela,124274
nh0184,AlmazanJP,HerejeMusulman,1870,Mexico,heterodiegetic,novela histórica,unknown,novela,73430
nh0187,HolmbergEL,Nelly,1896,Argentina,autodiegetic,other,unknown,none,19933
nh0188,VillaverdeC,Historia habanera,1840,Cuba,heterodiegetic,other,novela romántica,none,68339
nh0189,HolmbergEL,TipoOriginal,1879,Argentina,autodiegetic,other,novela naturalista,none,39549
nh0191,GamboaF,LaLlaga,1910,Mexico,heterodiegetic,other,novela naturalista,none,112713
nh0196,PazI,AltezaSerenisima,1895,Mexico,heterodiegetic,novela histórica,novela romántica,none,76659
nh0198,RabasaE,GranCiencia,1887,Mexico,autodiegetic,other,novela realista,novela,39710
nh0201,GutierrezE,CarloLanza,1886,Argentina,heterodiegetic,other,novela romántica,none,115941
nh0203,RivaPalacioV,MonjaCasada,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,144648
nh0207,GuerreroPallaresT,Anatomia,1856,Cuba,heterodiegetic,other,unknown,novela,136402
nh0208,SanchezMarmolM,AntonPerez,1903,Mexico,heterodiegetic,novela histórica,novela realista,novela,55622
nh0210,ZayasEnriquezR,Teniente,1902,Mexico,heterodiegetic,novela histórica,novela realista,novela,62052
nh0211,SanchezMarmolM,Pocahontas,1882,Mexico,heterodiegetic,other,unknown,none,35091
nh0213,BlancoCM,Salvaje,1891,Argentina,heterodiegetic,other,unknown,novela,20912
nh0214,ZentellaA,Perico,1885,Mexico,heterodiegetic,other,novela realista,novela,22593
nh0219,CampoE,Camila,1856,Argentina,heterodiegetic,other,novela romántica,novela,23008
nh0222,BungeCO,Xarcas,1903,Argentina,heterodiegetic,novela histórica,unknown,novela,33582
nh0226,GutierrezE,TragediaDoceAnos,1888,Argentina,heterodiegetic,other,novela romántica,none,109335
nh0227,MateosJA,SacerdoteCaudillo,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,190317
nh0229,GarciaMerouM,LeySocial,1885,Argentina,heterodiegetic,other,novela naturalista,none,29429
nh0231,IglesiaA,PepeAntonio,1903,Cuba,heterodiegetic,novela histórica,unknown,none,76720
nh0233,SegaleA,AurasAbril,1897,Mexico,homodiegetic,other,unknown,novela,27043
nh0239,SanJuanM,Gobernador,1901,Mexico,heterodiegetic,other,novela realista,none,27133
nh0240,CasteraP,Maduros,1882,Mexico,heterodiegetic,other,novela romántica,none,17444
nh0243,MarquezJ,HermanosSilencio,1896,Cuba,heterodiegetic,novela histórica,unknown,novela,27840
nh0244,RoaBarcenaJM,QuintaModelo,1857,Mexico,heterodiegetic,other,novela romántica,novela,31596
nh0247,CabralJV,AmeliaFloriani,1887,Argentina,heterodiegetic,novela histórica,novela romántica,novela,172938
nh0248,CabralJV,SanTelmo,1897,Argentina,heterodiegetic,novela histórica,novela romántica,none,35057
nh0249,CabralJV,LinaMontalvan,1880,Argentina,heterodiegetic,novela histórica,novela romántica,none,45183
nh0250,OchagaviaMR,AngelDemonio,1857,Argentina,heterodiegetic,other,novela romántica,novela,23494
nh0251,RamirezJM,Avelina,1864,Mexico,autodiegetic,other,novela romántica,none,17613
nh0253,CuellarJT,PecadoSiglo,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,119738
nh0255,SolarA,Rastaquouere,1890,Argentina,heterodiegetic,other,novela naturalista,none,48060
